obs_id,class_pred
id_002652,3
id_012873,10
id_004259,4
id_009590,8
id_010639,9
id_009535,8
id_004814,4
id_002111,2
id_000905,1
id_006415,5
id_000774,1
id_005801,5
id_012282,10
id_000530,1
id_006534,6
id_011514,9
id_006580,6
id_000307,1
id_004348,4
id_001167,1
id_000265,1
id_012298,10
id_003585,3
id_003232,3
id_009035,7
id_004549,4
id_000112,1
id_000576,1
id_008016,7
id_000806,1
id_000773,1
id_006992,6
id_004535,4
id_004725,4
id_011401,9
id_003040,3
id_008709,7
id_012591,10
id_003034,3
id_001494,2
id_007274,6
id_011641,9
id_002322,2
id_004078,4
id_001298,1
id_008554,7
id_000719,9
id_011160,9
id_001357,2
id_012170,10
id_003958,4
id_006746,6
id_010043,8
id_001153,1
id_007835,7
id_001712,2
id_002864,3
id_008470,7
id_006510,6
id_001044,1
id_001735,2
id_007672,6
id_002946,3
id_003248,3
id_006155,4
id_003776,10
id_010898,9
id_002351,2
id_006460,5
id_004472,4
id_005904,5
id_012386,10
id_000117,1
id_007378,6
id_009620,8
id_004460,4
id_009770,8
id_008827,7
id_000572,1
id_010391,8
id_005450,5
id_005434,5
id_002198,2
id_007437,6
id_005977,5
id_006656,6
id_003365,3
id_001791,2
id_009250,8
id_001933,2
id_006398,5
id_010613,9
id_005828,5
id_012479,10
id_007101,6
id_008410,7
id_011706,10
id_006093,5
id_001310,2
id_007484,6
id_009967,8
id_006109,5
id_006275,5
id_005633,5
id_007173,6
id_006413,5
id_000871,1
id_001702,2
id_010733,9
id_010805,9
id_003211,10
id_008591,7
id_007481,6
id_004366,4
id_004322,4
id_009663,8
id_011368,9
id_011170,9
id_001973,2
id_010411,9
id_009114,8
id_003773,3
id_009163,8
id_000111,1
id_002335,2
id_011433,9
id_010990,9
id_009476,8
id_007132,8
id_002386,4
id_000103,1
id_000862,1
id_008343,7
id_000362,1
id_008423,7
id_004282,4
id_008529,7
id_000363,1
id_003979,4
id_002257,2
id_010493,9
id_006137,5
id_011257,9
id_008731,7
id_001799,2
id_012694,10
id_003785,3
id_004895,6
id_001120,9
id_006520,6
id_001092,1
id_010388,8
id_006305,5
id_001833,2
id_005626,5
id_000590,1
id_011273,9
id_000353,1
id_004484,4
id_007708,6
id_004753,4
id_005162,4
id_012778,10
id_008455,7
id_010423,9
id_011943,9
id_011555,9
id_007075,6
id_008178,7
id_006379,5
id_003975,4
id_005518,5
id_001563,2
id_011721,10
id_001883,7
id_009708,8
id_006089,5
id_003708,3
id_012858,10
id_008092,6
id_006092,5
id_006119,5
id_006854,6
id_010416,9
id_012790,10
id_008239,10
id_001652,2
id_010865,9
id_009881,8
id_005368,7
id_000300,1
id_004867,4
id_000294,1
id_000198,1
id_009426,8
id_010324,8
id_009648,8
id_009254,8
id_001335,2
id_002395,9
id_011434,9
id_011326,9
id_000988,1
id_006433,5
id_010199,8
id_001390,2
id_005666,5
id_011253,9
id_004772,5
id_004339,4
id_003946,4
id_012746,10
id_001146,1
id_007092,6
id_008637,7
id_001727,2
id_005385,5
id_001498,2
id_007427,6
id_005184,4
id_002241,2
id_007739,8
id_003595,3
id_005708,5
id_010913,9
id_008191,7
id_000428,1
id_006802,6
id_001836,2
id_007620,6
id_002852,9
id_000866,1
id_007682,6
id_008087,7
id_001834,2
id_002314,2
id_011194,9
id_003453,3
id_007102,6
id_004933,4
id_002388,2
id_000535,1
id_011414,9
id_004954,4
id_000481,1
id_003551,3
id_003771,3
id_002541,2
id_012854,10
id_003115,3
id_003225,3
id_009608,8
id_008200,7
id_001119,1
id_008155,7
id_004458,4
id_002376,2
id_000073,1
id_000326,1
id_002688,3
id_002369,2
id_011787,10
id_011435,9
id_010080,8
id_005283,5
id_001805,2
id_002029,2
id_011815,10
id_005405,5
id_012117,10
id_011005,9
id_006132,5
id_010398,8
id_009397,8
id_007574,6
id_001238,1
id_010788,9
id_010781,9
id_010603,9
id_009803,8
id_005738,5
id_002648,3
id_009889,8
id_008078,7
id_009685,8
id_006984,6
id_000223,9
id_001028,1
id_010175,8
id_009516,4
id_004888,4
id_012680,9
id_002154,2
id_003350,3
id_005674,5
id_001960,2
id_005701,5
id_003727,3
id_005463,5
id_008480,7
id_004723,4
id_003064,3
id_009991,8
id_012033,10
id_009084,6
id_004742,4
id_006762,6
id_008342,7
id_003000,3
id_001318,2
id_011475,9
id_004341,6
id_008073,7
id_001185,1
id_003617,3
id_005841,5
id_003336,3
id_004780,4
id_004320,4
id_005199,4
id_004692,6
id_002851,3
id_006963,6
id_002554,2
id_012395,10
id_011604,9
id_012558,10
id_005785,5
id_011366,9
id_004546,4
id_006838,6
id_000008,1
id_009246,8
id_001079,1
id_001022,1
id_008292,7
id_000315,1
id_003649,3
id_008387,7
id_012364,10
id_003735,3
id_003521,3
id_007428,4
id_003770,3
id_004330,4
id_003283,3
id_010223,8
id_012316,10
id_009438,8
id_009971,8
id_011389,9
id_008932,7
id_008514,7
id_009518,8
id_008851,7
id_003948,4
id_012813,10
id_008525,7
id_001888,2
id_001738,2
id_012906,10
id_011455,9
id_000835,1
id_010487,9
id_012885,10
id_012941,10
id_004539,4
id_011062,9
id_007838,7
id_002973,3
id_006979,6
id_012908,10
id_007677,6
id_010443,9
id_005775,5
id_007014,6
id_002923,3
id_004218,4
id_005942,5
id_010422,9
id_011870,10
id_002317,2
id_004176,4
id_009251,8
id_007344,6
id_011731,10
id_007331,6
id_012977,10
id_011278,9
id_009430,8
id_001465,2
id_000382,1
id_003768,3
id_012376,10
id_006523,6
id_005370,5
id_012590,10
id_012432,10
id_006080,5
id_000538,1
id_012438,10
id_002764,3
id_001789,2
id_012271,10
id_012211,10
id_010310,8
id_008421,7
id_000336,1
id_005757,5
id_000187,1
id_008228,7
id_008022,7
id_010977,9
id_008662,7
id_012065,10
id_010934,9
id_011249,9
id_004426,4
id_003437,3
id_008106,7
id_010803,9
id_009726,8
id_011250,9
id_000591,1
id_007788,6
id_009563,8
id_011778,10
id_006110,5
id_005984,5
id_003883,3
id_005889,5
id_012952,10
id_012710,10
id_012181,10
id_007145,6
id_012517,10
id_003135,3
id_004073,4
id_009566,8
id_012545,10
id_005731,5
id_011031,9
id_009777,8
id_003195,3
id_003836,3
id_010142,8
id_004430,4
id_012157,10
id_008450,7
id_005047,4
id_011810,10
id_007404,6
id_001355,2
id_006875,5
id_008435,7
id_002534,2
id_009113,8
id_005050,4
id_003478,3
id_010496,9
id_008008,7
id_004966,4
id_011135,9
id_010636,9
id_003141,3
id_008100,7
id_004529,4
id_006912,4
id_002557,2
id_003110,3
id_009795,8
id_001469,2
id_005080,4
id_008443,7
id_003531,3
id_005762,5
id_000533,1
id_011302,9
id_005537,5
id_004056,6
id_002295,2
id_012091,10
id_003563,3
id_005550,5
id_003788,3
id_010430,9
id_000488,1
id_000757,1
id_007113,6
id_011296,9
id_006102,5
id_012414,10
id_006897,6
id_012208,10
id_012333,10
id_009630,8
id_000322,1
id_004613,4
id_010229,8
id_004193,4
id_009661,8
id_001038,1
id_003368,3
id_005524,5
id_000770,1
id_008921,7
id_004441,4
id_010372,8
id_012385,10
id_010568,9
id_000195,1
id_002016,2
id_004032,4
id_003226,3
id_005542,5
id_007638,6
id_010000,5
id_005201,5
id_001385,2
id_006380,5
id_010731,9
id_000993,1
id_011317,9
id_003510,3
id_004948,4
id_001856,2
id_003685,3
id_001850,2
id_006841,6
id_002473,2
id_011427,9
id_011084,9
id_009674,8
id_005212,5
id_012641,10
id_007713,6
id_002249,2
id_003196,3
id_009037,7
id_002049,2
id_012290,10
id_009908,8
id_011609,9
id_008785,7
id_001505,2
id_007918,7
id_004666,4
id_009990,8
id_006643,6
id_001716,2
id_004255,4
id_010241,8
id_001536,2
id_009301,8
id_012507,10
id_006484,5
id_012251,10
id_007666,6
id_011267,9
id_005478,5
id_006579,4
id_012445,10
id_002653,3
id_000601,1
id_004545,4
id_008050,7
id_001348,2
id_010269,8
id_011737,10
id_010243,8
id_012354,10
id_005920,5
id_004191,4
id_004767,4
id_011460,9
id_005967,5
id_012127,3
id_010883,9
id_010353,8
id_009697,8
id_011351,9
id_006862,6
id_003152,3
id_009039,7
id_006994,6
id_005097,4
id_006548,6
id_007194,4
id_007002,6
id_012431,10
id_007162,6
id_010884,9
id_002609,3
id_004981,4
id_011756,10
id_002624,3
id_003400,3
id_006995,6
id_011584,9
id_010521,9
id_002916,3
id_007671,6
id_006522,6
id_011932,10
id_002246,2
id_009420,8
id_006096,5
id_001753,2
id_010765,9
id_010690,9
id_005487,5
id_009785,8
id_001548,2
id_006121,5
id_009125,8
id_011642,9
id_011390,9
id_001470,2
id_001033,1
id_003016,3
id_002549,2
id_007502,6
id_005568,5
id_003104,3
id_002073,2
id_009446,8
id_000343,1
id_006188,5
id_001566,2
id_005993,5
id_004715,4
id_005122,4
id_005458,5
id_003972,6
id_009632,7
id_004494,4
id_002538,2
id_010699,9
id_001894,2
id_000937,1
id_002479,2
id_012660,10
id_008627,7
id_003760,10
id_011112,9
id_007963,7
id_004566,8
id_004937,4
id_010155,8
id_000924,1
id_001009,1
id_012874,10
id_010449,9
id_002708,3
id_003299,3
id_008999,7
id_012465,10
id_002110,2
id_005921,5
id_010612,9
id_000188,1
id_012540,10
id_003527,3
id_002933,3
id_001927,1
id_002114,2
id_002397,2
id_004198,4
id_008963,7
id_010682,9
id_007777,6
id_003520,3
id_009919,8
id_006493,5
id_008732,7
id_001263,1
id_005739,5
id_008018,7
id_012174,10
id_005152,4
id_011987,10
id_005004,4
id_006281,5
id_000216,1
id_003951,4
id_003938,4
id_000696,1
id_002984,3
id_007889,7
id_008268,7
id_002105,2
id_009465,8
id_011668,9
id_009186,8
id_005293,5
id_001369,2
id_003484,3
id_002196,2
id_008540,7
id_004785,4
id_003465,3
id_001491,2
id_008942,7
id_000560,1
id_012206,10
id_008091,7
id_010428,9
id_012504,10
id_004227,6
id_007521,6
id_009095,7
id_001179,1
id_010687,9
id_003774,3
id_002613,3
id_001243,1
id_005997,5
id_011213,9
id_005963,5
id_006075,5
id_011385,9
id_002134,2
id_012357,10
id_001648,2
id_008112,7
id_000985,1
id_004690,4
id_000779,1
id_009634,8
id_001995,2
id_007341,6
id_009818,8
id_010774,9
id_002630,3
id_006291,7
id_001364,2
id_010852,10
id_012734,10
id_002784,3
id_004518,4
id_011086,9
id_003559,3
id_001544,2
id_006151,4
id_009137,8
id_003988,4
id_001007,1
id_008279,2
id_001211,1
id_007837,7
id_001295,1
id_011132,9
id_005503,5
id_006111,5
id_008846,7
id_011695,9
id_000606,1
id_004811,4
id_003509,3
id_008447,7
id_005422,5
id_004479,6
id_000578,1
id_012399,10
id_004077,4
id_001139,1
id_004317,4
id_002449,2
id_012219,10
id_012845,10
id_007652,6
id_010619,9
id_000974,1
id_004903,4
id_001301,2
id_002703,3
id_010961,9
id_001887,2
id_000177,1
id_011147,9
id_012966,10
id_004155,4
id_008067,7
id_001082,1
id_010606,9
id_011017,9
id_007913,7
id_005488,5
id_008041,7
id_008147,7
id_011498,9
id_010442,9
id_003292,3
id_005560,8
id_010331,8
id_001525,2
id_011553,9
id_008034,7
id_005987,5
id_005509,5
id_008917,7
id_007850,7
id_011998,10
id_009579,4
id_005698,5
id_011128,9
id_001095,1
id_003964,4
id_009966,8
id_012016,10
id_011307,9
id_002876,3
id_001215,1
id_010775,10
id_002899,3
id_006564,6
id_009784,8
id_012094,10
id_011398,9
id_011245,9
id_004246,4
id_011219,10
id_001106,1
id_008764,7
id_001542,2
id_012401,10
id_005198,4
id_012045,10
id_006950,6
id_012078,10
id_011421,9
id_003689,3
id_003523,3
id_004620,4
id_006801,6
id_005380,5
id_000029,1
id_008762,7
id_005661,5
id_009168,8
id_009659,8
id_011179,9
id_007052,6
id_008497,7
id_004706,4
id_006391,5
id_010928,9
id_009851,8
id_002839,3
id_009946,8
id_006934,6
id_009219,8
id_010169,8
id_010504,9
id_012492,10
id_012038,10
id_000173,1
id_005850,5
id_012450,10
id_002936,10
id_002804,3
id_006170,5
id_003961,4
id_012198,10
id_003914,4
id_011794,10
id_002362,2
id_009992,2
id_012983,10
id_008437,7
id_002398,2
id_007811,7
id_000596,1
id_005216,5
id_008722,7
id_012587,10
id_004019,4
id_010698,9
id_004260,4
id_009270,8
id_012393,10
id_009540,8
id_011215,9
id_005705,5
id_007400,6
id_000006,1
id_011446,9
id_003751,3
id_000868,10
id_006840,6
id_006161,5
id_000972,1
id_004034,4
id_000995,1
id_008033,7
id_008265,7
id_012944,10
id_000027,1
id_012650,10
id_005985,5
id_009196,8
id_011199,9
id_009740,8
id_002577,2
id_001422,2
id_005305,5
id_004585,4
id_005268,5
id_010772,1
id_011693,9
id_006899,6
id_005545,5
id_006259,5
id_002990,3
id_002871,3
id_012722,10
id_001692,2
id_009253,8
id_009994,8
id_007540,6
id_004967,4
id_009405,8
id_006221,5
id_003949,4
id_001980,2
id_007257,6
id_009414,8
id_006980,6
id_008953,7
id_002304,1
id_005506,5
id_002085,2
id_005409,5
id_012788,3
id_008088,7
id_002055,2
id_010111,8
id_011722,10
id_004440,4
id_003976,4
id_000311,1
id_001368,2
id_006814,6
id_000629,1
id_010035,8
id_012076,1
id_006289,5
id_000258,1
id_000692,9
id_010365,8
id_008045,7
id_008392,7
id_007284,6
id_002821,3
id_006461,5
id_011658,9
id_005397,5
id_004335,6
id_011130,9
id_001749,2
id_003218,3
id_012436,10
id_000548,1
id_002791,3
id_007183,6
id_003298,3
id_011012,9
id_005259,5
id_008636,7
id_005346,5
id_001118,1
id_007784,6
id_000632,1
id_010836,9
id_000494,1
id_007836,7
id_007863,7
id_005541,5
id_011424,9
id_002104,2
id_012723,10
id_006749,6
id_010748,9
id_012798,10
id_000780,1
id_003439,3
id_012407,10
id_003496,3
id_012560,10
id_008645,7
id_005577,5
id_009111,8
id_007622,6
id_005461,5
id_004784,4
id_010545,9
id_005687,5
id_009514,8
id_002616,3
id_001069,1
id_011305,9
id_001810,2
id_011420,9
id_008024,7
id_004795,4
id_001774,2
id_003971,4
id_012458,10
id_009409,8
id_001733,2
id_003547,3
id_007045,6
id_009584,8
id_011964,10
id_001358,2
id_008128,7
id_008058,7
id_009069,7
id_011415,9
id_004581,4
id_012541,10
id_007295,6
id_009310,8
id_000359,1
id_011640,9
id_003956,4
id_001520,2
id_012050,10
id_002855,3
id_005795,5
id_001413,2
id_012184,10
id_003593,3
id_004059,4
id_011503,9
id_004240,6
id_010170,8
id_010108,2
id_003579,3
id_004373,4
id_010746,9
id_009645,8
id_003362,3
id_000284,1
id_010758,9
id_011175,9
id_009975,8
id_010392,7
id_000820,1
id_001275,1
id_010408,9
id_002120,2
id_009418,8
id_003438,3
id_010067,8
id_005338,5
id_002744,3
id_004035,4
id_012831,10
id_003203,3
id_000035,1
id_010471,9
id_001123,1
id_005453,5
id_008670,7
id_010025,8
id_006067,5
id_000015,1
id_003220,3
id_008647,7
id_011935,10
id_008991,7
id_009796,8
id_003125,3
id_000128,1
id_004081,4
id_007685,6
id_010149,8
id_007210,6
id_005126,4
id_010051,8
id_008438,7
id_008120,7
id_012849,10
id_004379,6
id_004336,4
id_012670,10
id_003819,3
id_006687,6
id_000772,1
id_011999,10
id_000162,1
id_001117,1
id_011335,9
id_006768,6
id_006008,5
id_010248,8
id_003047,4
id_005374,5
id_007289,6
id_001547,2
id_012642,10
id_008721,7
id_003631,3
id_000327,1
id_005145,4
id_001116,1
id_012218,10
id_002177,2
id_006169,5
id_010654,9
id_007801,7
id_012889,10
id_011222,9
id_000109,1
id_009471,8
id_004925,4
id_005347,7
id_000592,1
id_011750,10
id_011040,9
id_003188,3
id_010250,8
id_005869,5
id_000476,1
id_003891,10
id_003078,3
id_010456,9
id_003550,3
id_007376,4
id_009404,8
id_002163,2
id_008161,7
id_000272,1
id_009353,8
id_012408,10
id_008028,6
id_006594,6
id_002937,3
id_008416,7
id_011601,9
id_003723,3
id_008556,5
id_005298,5
id_005694,5
id_000155,3
id_012787,10
id_006307,5
id_010010,8
id_006702,6
id_009262,8
id_001796,2
id_004382,4
id_011577,9
id_004452,4
id_008967,7
id_007623,6
id_009854,8
id_006201,5
id_003939,6
id_000537,1
id_006338,5
id_002164,2
id_012299,10
id_001287,1
id_008652,7
id_010994,9
id_000277,1
id_001290,1
id_001550,2
id_004656,4
id_007381,6
id_008261,7
id_008606,7
id_012644,10
id_000409,1
id_002078,2
id_012046,10
id_007803,7
id_006226,5
id_001472,2
id_004773,4
id_010656,9
id_012349,10
id_007450,6
id_001925,2
id_003706,3
id_005501,5
id_004443,4
id_012160,10
id_012289,10
id_000671,1
id_012789,10
id_011660,9
id_008439,7
id_011011,9
id_008792,7
id_001115,1
id_007780,6
id_000043,1
id_006844,7
id_004970,4
id_011822,10
id_006220,5
id_010561,9
id_004949,4
id_009143,8
id_001874,2
id_004749,4
id_006211,5
id_001982,2
id_010429,9
id_006567,6
id_008044,7
id_003512,10
id_011994,10
id_003397,3
id_007398,6
id_005533,5
id_012403,10
id_003838,3
id_006441,5
id_006682,6
id_007593,6
id_007507,6
id_009829,8
id_010864,9
id_006821,7
id_008837,7
id_011057,9
id_006477,5
id_006272,5
id_010389,8
id_011037,9
id_012593,10
id_003194,3
id_008462,7
id_002046,2
id_010009,8
id_011820,10
id_005195,4
id_009212,5
id_005235,5
id_005273,5
id_012522,10
id_005456,5
id_000597,1
id_012141,10
id_004718,4
id_010403,9
id_011426,9
id_004334,4
id_007730,6
id_000546,1
id_010262,8
id_008690,7
id_005062,4
id_011877,10
id_004070,4
id_000222,1
id_005754,5
id_004804,4
id_001003,1
id_012013,10
id_000511,1
id_000357,1
id_002251,2
id_011108,9
id_000451,1
id_001285,1
id_010465,9
id_000856,1
id_009173,8
id_006560,10
id_011459,9
id_008262,7
id_005016,4
id_004108,5
id_011212,9
id_005737,5
id_000621,1
id_001315,2
id_003997,4
id_008071,7
id_003763,3
id_006053,5
id_005882,5
id_005249,5
id_005678,5
id_007508,7
id_006782,6
id_008169,7
id_009493,8
id_002253,2
id_008324,7
id_006648,6
id_002914,3
id_001565,2
id_007447,6
id_010200,8
id_008327,7
id_009730,8
id_007875,7
id_012402,10
id_012173,10
id_003025,3
id_000200,1
id_011444,9
id_009502,8
id_001313,2
id_012763,10
id_011689,9
id_009319,8
id_010076,8
id_008823,7
id_012872,10
id_006090,5
id_002017,2
id_008238,7
id_000500,1
id_007391,6
id_006926,6
id_007433,6
id_006106,5
id_007904,7
id_004030,4
id_009075,7
id_012711,10
id_001104,9
id_010198,8
id_011701,10
id_000818,1
id_003227,3
id_000681,1
id_006818,6
id_000718,1
id_003142,3
id_003470,3
id_003754,3
id_007591,1
id_012230,10
id_007369,6
id_002279,2
id_002763,3
id_003068,3
id_010463,9
id_012478,10
id_001217,1
id_001391,2
id_012434,10
id_009415,8
id_012622,10
id_000369,1
id_005436,7
id_007898,7
id_000386,1
id_000291,1
id_008508,7
id_012164,10
id_008548,7
id_008486,7
id_008060,7
id_005373,5
id_004506,4
id_007366,6
id_008445,7
id_006765,6
id_006618,6
id_010862,9
id_010543,9
id_003518,3
id_005496,5
id_006069,5
id_005922,5
id_000355,7
id_000167,1
id_000655,3
id_002843,10
id_001220,1
id_008130,7
id_005610,5
id_012429,10
id_005431,5
id_012574,10
id_004841,4
id_011684,1
id_003178,3
id_002781,3
id_008383,1
id_010615,10
id_004324,4
id_004122,4
id_010089,8
id_002495,4
id_007624,6
id_000175,1
id_000333,1
id_000275,1
id_011618,9
id_010305,8
id_005329,5
id_001895,2
id_007609,6
id_012437,10
id_000684,10
id_003562,3
id_006428,7
id_000096,1
id_007196,6
id_009459,8
id_002628,3
id_001339,2
id_009365,8
id_002938,3
id_011097,9
id_005161,4
id_009218,8
id_010046,8
id_003630,3
id_012443,10
id_006431,5
id_000628,1
id_011724,10
id_008801,7
id_009167,8
id_002293,2
id_003898,3
id_009609,8
id_008433,7
id_009155,8
id_006005,5
id_002087,2
id_005031,4
id_012002,10
id_009002,7
id_009744,8
id_010088,8
id_009292,8
id_011510,9
id_002150,2
id_001399,4
id_003373,3
id_003189,3
id_011370,9
id_010647,10
id_009662,8
id_000288,1
id_009044,7
id_004505,4
id_005637,5
id_009431,8
id_003290,3
id_006322,5
id_000454,1
id_008413,7
id_008899,7
id_009117,8
id_007211,6
id_007909,7
id_004617,4
id_012360,1
id_008453,7
id_010131,8
id_008615,7
id_000270,1
id_003071,3
id_001223,9
id_001051,1
id_010856,9
id_012677,10
id_004249,4
id_007206,6
id_008576,7
id_010144,8
id_005307,5
id_009521,8
id_001926,2
id_000052,1
id_002897,3
id_010642,9
id_000271,1
id_008309,7
id_008894,7
id_008862,7
id_000443,1
id_011713,10
id_007956,5
id_005320,5
id_008385,7
id_007468,6
id_008604,7
id_009909,8
id_005474,5
id_004652,4
id_001943,2
id_001809,2
id_007971,7
id_008442,7
id_010047,8
id_003448,3
id_002197,2
id_003651,3
id_005439,2
id_005700,5
id_007547,7
id_004793,4
id_005130,4
id_000229,1
id_012759,10
id_003180,3
id_004448,6
id_012500,10
id_007069,6
id_008454,7
id_009756,6
id_012843,10
id_010002,8
id_002445,2
id_002586,2
id_000070,1
id_008705,7
id_007970,7
id_003575,3
id_004760,4
id_003149,3
id_012998,10
id_007408,6
id_002717,3
id_003673,3
id_005540,5
id_009951,8
id_007917,7
id_006885,6
id_003859,10
id_009077,7
id_007594,6
id_006673,6
id_007038,6
id_000390,1
id_000529,1
id_008487,7
id_005881,5
id_006771,6
id_000062,1
id_001427,2
id_003692,3
id_006754,6
id_011447,9
id_012330,10
id_007653,6
id_001720,2
id_005817,5
id_000928,1
id_011951,10
id_012662,10
id_004134,4
id_002097,2
id_005414,5
id_009449,8
id_010532,9
id_008000,7
id_002345,2
id_012542,10
id_001010,1
id_005466,5
id_000589,1
id_000857,1
id_002831,3
id_006047,5
id_004648,6
id_012225,10
id_000552,1
id_003235,3
id_010937,9
id_012457,10
id_002378,2
id_001381,2
id_005865,5
id_005464,5
id_012313,10
id_000230,1
id_012935,10
id_003561,3
id_000244,1
id_011121,9
id_010522,9
id_000408,1
id_000053,1
id_010359,8
id_008599,7
id_010893,9
id_003381,3
id_008153,7
id_009162,8
id_011425,9
id_000685,1
id_011357,9
id_008756,7
id_001225,1
id_008079,8
id_004890,4
id_010346,8
id_004016,6
id_007167,4
id_012063,10
id_010697,9
id_002670,3
id_004150,4
id_007060,6
id_008775,7
id_009812,8
id_003663,3
id_001199,1
id_009191,8
id_010148,8
id_001089,1
id_007379,4
id_008498,7
id_005630,5
id_002817,3
id_002121,2
id_005990,5
id_012915,10
id_004423,4
id_008656,6
id_010150,8
id_012524,10
id_004359,4
id_009624,8
id_007693,6
id_008867,7
id_009742,8
id_000987,1
id_008555,7
id_009273,8
id_005108,4
id_003862,3
id_005332,5
id_008758,7
id_004483,6
id_004165,4
id_009667,8
id_000581,1
id_011078,9
id_001614,2
id_007858,7
id_012379,10
id_012279,10
id_009776,2
id_007861,7
id_004628,4
id_008964,7
id_010957,9
id_005980,5
id_007926,7
id_005253,5
id_010371,8
id_008784,7
id_002845,3
id_011711,10
id_007750,6
id_001464,5
id_012358,10
id_011113,9
id_002735,3
id_010804,9
id_010385,8
id_012209,10
id_000360,1
id_009830,8
id_006855,6
id_002579,2
id_012067,10
id_008103,7
id_007189,6
id_009249,8
id_009119,8
id_009944,8
id_008331,7
id_012902,10
id_002742,3
id_011930,10
id_000515,1
id_009304,8
id_008952,7
id_001308,2
id_008913,7
id_008205,7
id_002168,2
id_007524,6
id_010789,9
id_007675,6
id_007941,7
id_007888,7
id_007336,6
id_006796,6
id_010730,9
id_006780,6
id_005091,4
id_011410,9
id_003286,3
id_011771,10
id_012004,10
id_010211,8
id_003861,3
id_009278,8
id_010691,9
id_007140,6
id_011412,9
id_011486,9
id_001176,1
id_000123,1
id_009482,8
id_009437,8
id_005827,5
id_001527,2
id_002381,2
id_002587,2
id_002023,2
id_002647,3
id_001579,2
id_006870,6
id_010978,9
id_010660,9
id_008214,7
id_009959,8
id_007076,2
id_008190,7
id_003075,3
id_000163,1
id_007243,7
id_010890,9
id_000467,10
id_007473,6
id_006951,4
id_007959,2
id_009463,8
id_003878,3
id_009358,8
id_003079,3
id_010437,9
id_003962,4
id_002684,3
id_003086,3
id_003605,3
id_003107,3
id_009440,8
id_000814,1
id_008372,7
id_012365,10
id_011598,9
id_012762,10
id_004074,4
id_002671,3
id_003952,5
id_001228,1
id_009918,8
id_000477,1
id_004471,4
id_009671,8
id_008115,7
id_008850,7
id_003026,3
id_002664,3
id_009005,7
id_011221,9
id_007449,6
id_009762,8
id_007925,7
id_000233,1
id_009335,8
id_005140,5
id_002028,2
id_006894,6
id_009747,8
id_002917,3
id_012398,10
id_008135,7
id_012252,10
id_007285,6
id_011848,1
id_004808,4
id_010343,8
id_001121,1
id_002031,2
id_009813,8
id_006605,6
id_003449,3
id_012679,9
id_009320,8
id_001573,2
id_011539,9
id_008769,7
id_006621,6
id_005628,5
id_004314,4
id_000239,1
id_007384,8
id_010965,9
id_000056,1
id_008678,7
id_007085,6
id_008982,7
id_010289,8
id_006884,6
id_010693,9
id_004717,4
id_008042,7
id_010565,9
id_009368,8
id_010435,9
id_004922,4
id_002095,2
id_000040,1
id_009845,8
id_009565,8
id_012684,3
id_010395,8
id_006669,6
id_000721,1
id_000047,1
id_004181,4
id_009081,7
id_010007,8
id_002179,3
id_012857,10
id_012351,10
id_012609,10
id_011490,9
id_011269,9
id_011442,9
id_010489,9
id_009012,7
id_000259,3
id_007905,7
id_001627,2
id_011456,9
id_010621,9
id_002895,3
id_001533,2
id_003940,6
id_003989,4
id_009151,8
id_011671,10
id_009260,6
id_004646,4
id_002661,3
id_005078,4
id_002435,4
id_009838,8
id_001161,1
id_004171,4
id_005988,5
id_005604,5
id_009753,8
id_000217,1
id_012054,10
id_004686,4
id_011067,9
id_002045,2
id_011849,10
id_009257,8
id_010585,9
id_007696,6
id_004923,4
id_011314,9
id_009026,7
id_012470,10
id_001340,2
id_001661,2
id_012669,10
id_000075,1
id_007180,6
id_005156,4
id_009238,8
id_007551,6
id_002964,3
id_009469,8
id_002186,2
id_007414,6
id_000335,1
id_012901,10
id_000011,1
id_002454,2
id_004206,4
id_009614,8
id_000888,1
id_002893,3
id_012750,10
id_006048,5
id_007212,6
id_001078,1
id_002107,2
id_009768,8
id_004175,4
id_000658,1
id_002217,2
id_004720,4
id_004564,6
id_011524,9
id_001817,2
id_009480,8
id_002248,7
id_002380,2
id_007291,8
id_003691,3
id_002423,2
id_000457,1
id_009206,8
id_003747,4
id_005360,5
id_000345,1
id_009200,8
id_012683,10
id_011397,9
id_008725,7
id_005721,5
id_006900,6
id_002050,2
id_012676,9
id_007976,7
id_008283,7
id_003545,3
id_003367,3
id_002654,3
id_010911,9
id_012738,10
id_010986,9
id_005300,8
id_007389,6
id_005193,4
id_002142,2
id_001031,1
id_007497,6
id_010646,9
id_000279,1
id_000373,1
id_010653,9
id_003193,3
id_002788,3
id_007896,7
id_008365,7
id_009815,5
id_004461,4
id_001677,2
id_002371,2
id_003155,3
id_006257,5
id_001272,1
id_010237,8
id_007538,6
id_002405,2
id_012165,10
id_012769,10
id_003532,3
id_011071,9
id_001329,2
id_001549,2
id_001200,1
id_006440,6
id_012881,10
id_003765,3
id_007096,6
id_001396,8
id_010591,9
id_000744,1
id_010683,9
id_010701,9
id_007324,6
id_000722,1
id_001398,2
id_000608,1
id_003947,2
id_006806,6
id_000110,1
id_003670,3
id_011254,9
id_008821,7
id_001999,2
id_012259,10
id_009294,8
id_008575,7
id_000889,1
id_012309,10
id_002564,2
id_007225,6
id_007501,6
id_012447,10
id_010116,8
id_003100,3
id_012990,10
id_007410,6
id_004514,4
id_004477,4
id_010658,9
id_010233,8
id_002824,3
id_001911,2
