obs_id,quality_pred
id_001610,6.048678680359088
id_001611,6.670087004922498
id_001612,5.593286799675518
id_001613,6.273639484359197
id_001614,5.180191991710512
id_001615,6.028586350417285
id_001616,6.001636783519493
id_001617,5.490884714437946
id_001618,6.028586350417285
id_001619,5.908424399993002
id_001620,5.855468729879853
id_001621,4.824767784193879
id_001622,5.727819208844615
id_001623,5.928092418845462
id_001624,5.689339543264985
id_001625,5.947227073481223
id_001626,6.207673289191928
id_001627,6.377480662628997
id_001628,5.86043544099779
id_001629,5.926792454995444
id_001630,5.9479259533272915
id_001631,5.5072240319585
id_001632,5.848559455298827
id_001633,6.626080786426542
id_001634,5.488995015003731
id_001635,5.93427291979461
id_001636,5.411885115108002
id_001637,5.411885115108002
id_001638,5.497053775832827
id_001639,5.4826605291139945
id_001640,5.603945579339166
id_001641,5.509978035733623
id_001642,5.524371282452456
id_001643,5.779587566708251
id_001644,5.348000521451501
id_001645,5.329718731602382
id_001646,5.603945579339166
id_001647,5.761110367443946
id_001648,6.373468028343938
id_001649,6.002560966566556
id_001650,6.077562878504342
id_001651,6.052664928196972
id_001652,5.396064306045755
id_001653,5.9792297077848104
id_001654,5.701020119548769
id_001655,5.4958100922158
id_001656,5.569688904352696
id_001657,5.692375221608631
id_001658,5.254021538291684
id_001659,5.4958100922158
id_001660,5.475439686178646
id_001661,5.569688904352696
id_001662,5.794623321905631
id_001663,5.195719777784493
id_001664,6.5691239215826
id_001665,5.558094593222242
id_001666,5.961060569536188
id_001667,5.6188572433817745
id_001668,5.357430564391023
id_001669,5.516943590547647
id_001670,5.778370269538399
id_001671,5.395658540322476
id_001672,5.961060569536188
id_001673,5.6188572433817745
id_001674,6.703810315692283
id_001675,6.283862513379227
id_001676,5.623361908543442
id_001677,4.941593101070622
id_001678,5.948136309635385
id_001679,5.648917314222267
id_001680,5.6076237661613675
id_001681,5.663197909340595
id_001682,5.080182985203493
id_001683,5.069678281614955
id_001684,5.137755972078807
id_001685,5.721315699986867
id_001686,5.080182985203493
id_001687,5.069678281614955
id_001688,5.137755972078807
id_001689,5.361319107521317
id_001690,6.586244785629388
id_001691,6.625535982655583
id_001692,6.320399706630284
id_001693,5.500341143824642
id_001694,5.26814805733491
id_001695,6.133015097400037
id_001696,5.656705840037123
id_001697,5.26814805733491
id_001698,5.499082513314715
id_001699,5.752593067997212
id_001700,5.654162192570086
id_001701,5.478150098607926
id_001702,5.499082513314715
id_001703,5.70689606682086
id_001704,5.752593067997212
id_001705,5.586197153706738
id_001706,5.586197153706738
id_001707,5.665084101436177
id_001708,5.435062388949168
id_001709,5.489543326113322
id_001710,5.47892597092428
id_001711,5.241570763901425
id_001712,5.241570763901425
id_001713,5.258641021925094
id_001714,6.033150894285099
id_001715,6.461086139166831
id_001716,5.47892597092428
id_001717,5.464532724205455
id_001718,5.610141027181222
id_001719,5.43152324017464
id_001720,5.773084057850504
id_001721,5.496005501630993
id_001722,5.761921898890504
id_001723,6.081143360618945
id_001724,5.7072419538380075
id_001725,5.68126934288162
id_001726,5.930497028264821
id_001727,5.930497028264821
id_001728,5.933337297193273
id_001729,5.68126934288162
id_001730,5.223771732245878
id_001731,5.579678697956076
id_001732,5.337890144031968
id_001733,5.6807658724507455
id_001734,5.937729310754443
id_001735,5.170431008646759
id_001736,6.022619804249394
id_001737,6.306243202666728
id_001738,5.654887458863329
id_001739,5.170431008646759
id_001740,6.005498940202606
id_001741,5.681675108604907
id_001742,6.1797132740937375
id_001743,5.921384319024018
id_001744,5.796806135462628
id_001745,4.870207330377652
id_001746,6.274518735593028
id_001747,5.479932911786046
id_001748,6.31842724938138
id_001749,5.884480526518511
id_001750,5.479932911786046
id_001751,5.88885759318678
id_001752,5.726770934642779
id_001753,5.451063660533693
id_001754,5.451063660533693
id_001755,6.3853554535971755
id_001756,6.080132912418547
id_001757,6.080132912418547
id_001758,6.3853554535971755
id_001759,5.561704969122655
id_001760,5.758296484962661
id_001761,5.451063660533693
id_001762,5.649965588424101
id_001763,5.78908532943503
id_001764,5.661323156799288
id_001765,6.25403918529401
id_001766,5.492255996548371
id_001767,5.539140309974229
id_001768,6.562199700108674
id_001769,6.100586076270403
id_001770,5.780786318512032
id_001771,6.2562105592967265
id_001772,5.957438662946978
id_001773,6.237831064740018
id_001774,6.509984243181675
id_001775,5.63315278539301
id_001776,4.567537709349104
id_001777,5.440852071067944
id_001778,5.368577776458109
id_001779,5.256873246774418
id_001780,5.436069238676396
id_001781,5.6807658724507455
id_001782,5.543212822965435
id_001783,5.5078101690695345
id_001784,5.743681442381468
id_001785,5.969480164275325
id_001786,6.23115502557562
id_001787,5.327385440443438
id_001788,5.327385440443438
id_001789,5.436069238676396
id_001790,6.169753374276166
id_001791,5.709608737255909
id_001792,5.3131876031397915
id_001793,5.2987943564209665
id_001794,5.3131876031397915
id_001795,5.352283390750793
id_001796,5.300823093902862
id_001797,5.352283390750793
id_001798,5.583259180070682
id_001799,5.300823093902862
id_001800,5.268816952260639
id_001801,6.514098089512957
id_001802,5.686401569628942
id_001803,5.428040462767639
id_001804,5.6014996365797245
id_001805,5.5102561118289755
id_001806,5.323437018607003
id_001807,5.26413191571121
id_001808,5.915944031261013
id_001809,6.196834138140526
id_001810,5.6014996365797245
id_001811,5.785155452964652
id_001812,6.033767016316479
id_001813,5.547199070803318
id_001814,6.070988051386173
id_001815,5.547199070803318
id_001816,5.627291785013819
id_001817,6.1246724951312
id_001818,6.070988051386173
id_001819,4.857422108524528
id_001820,6.033767016316479
id_001821,5.433788811546339
id_001822,5.474355752846601
id_001823,5.446979707988213
id_001824,5.7042512073076
id_001825,5.47575125453297
id_001826,5.7042512073076
id_001827,5.446979707988213
id_001828,4.848113989868532
id_001829,5.6547069963410515
id_001830,5.630117107049371
id_001831,5.50444004326303
id_001832,5.50444004326303
id_001833,5.50444004326303
id_001834,5.50444004326303
id_001835,5.293714902568002
id_001836,6.042705028379392
id_001837,5.721217995279272
id_001838,5.2812826735438065
id_001839,5.79895896409928
id_001840,6.173292523050687
id_001841,5.587944307754633
id_001842,5.127251268490269
id_001843,6.255259989802481
id_001844,6.629424525785877
id_001845,6.0005471759775695
id_001846,6.014940422696402
id_001847,5.561310642953643
id_001848,5.864729749851371
id_001849,5.777013934320875
id_001850,5.127251268490269
id_001851,6.285947622228621
id_001852,5.4242346774520325
id_001853,5.524063221436766
id_001854,5.9091795600720545
id_001855,5.9091795600720545
id_001856,6.335435461827672
id_001857,5.961282365398549
id_001858,5.982218287443971
id_001859,5.445202660154502
id_001860,5.764172432234759
id_001861,5.644202292752507
id_001862,5.8532445829827795
id_001863,5.445202660154502
id_001864,5.398427490990514
id_001865,5.137459350617384
id_001866,5.134151270388266
id_001867,5.123066103898559
id_001868,5.398427490990514
id_001869,5.108672857179727
id_001870,5.565383155944849
id_001871,4.884020114195308
id_001872,5.562445182308799
id_001873,5.776664539965109
id_001874,5.762271293246277
id_001875,5.8361237189359985
id_001876,5.7653184111441975
id_001877,6.484135723380068
id_001878,6.586244785629388
id_001879,6.403539538738691
id_001880,5.627498633983279
id_001881,5.474729366778304
id_001882,5.288751698788699
id_001883,5.226940774427325
id_001884,5.701467218612137
id_001885,5.50444004326303
id_001886,5.50444004326303
id_001887,5.50444004326303
id_001888,5.50444004326303
id_001889,6.07212259074133
id_001890,5.5531163514155075
id_001891,5.658790948886532
id_001892,4.748593506899487
id_001893,5.341455679253665
id_001894,5.4184150104129305
id_001895,6.236880495245773
id_001896,5.945633995508423
id_001897,5.879821876416257
id_001898,5.694302747044296
id_001899,5.902942778889916
id_001900,5.694302747044296
id_001901,5.983971115701746
id_001902,5.479553532509935
id_001903,5.479553532509935
id_001904,5.454655582202572
id_001905,5.497835322359054
id_001906,5.704067237446682
id_001907,5.7367422740146266
id_001908,6.050816562102846
id_001909,6.17106477768045
id_001910,5.768271331673148
id_001911,5.5593945570722525
id_001912,5.58818105050991
id_001913,5.296472504816297
id_001914,5.897179483218321
id_001915,5.915363568359844
id_001916,6.199392732500471
id_001917,5.909399189063176
id_001918,5.996128775969231
id_001919,5.915363568359844
id_001920,5.897179483218321
id_001921,5.849915790516358
id_001922,5.990418253191979
id_001923,5.9032921732456884
id_001924,5.839426033820722
id_001925,5.599846679900779
id_001926,5.662484082601633
id_001927,5.8495663961605855
id_001928,6.478778193431752
id_001929,5.911572729937146
id_001930,6.3121042030459265
id_001931,5.647125319495656
id_001932,5.945198335999328
id_001933,6.3121042030459265
id_001934,6.0937595595040595
id_001935,5.536596662507192
id_001936,5.874813740823714
id_001937,5.8692194681201295
id_001938,5.489291636465146
id_001939,5.759333319610228
id_001940,5.434138205902098
id_001941,5.592475359363483
id_001942,5.617373309670846
id_001943,5.716805360615329
id_001944,5.919879673075785
id_001945,5.546263448201996
id_001946,5.970126180092514
id_001947,5.945633995508423
id_001948,6.345605717953344
id_001949,6.261594475692217
id_001950,5.373339896612354
id_001951,6.261594475692217
id_001952,5.3303348536337545
id_001953,5.514944746851568
id_001954,5.514944746851568
id_001955,5.310039273195655
id_001956,5.941730505485235
id_001957,5.942681074979473
id_001958,5.915070454237054
id_001959,5.123383437597285
id_001960,5.748591873266413
id_001961,5.514944746851568
id_001962,6.323029619250644
id_001963,6.487171401723707
id_001964,6.060344309749957
id_001965,5.314235877341632
id_001966,5.85516066886417
id_001967,6.139944993083849
id_001968,5.314235877341632
id_001969,5.85516066886417
id_001970,4.7477428089840785
id_001971,5.357625973806215
id_001972,6.39050262723739
id_001973,6.39050262723739
id_001974,5.701745385842012
id_001975,5.7235812713585545
id_001976,5.562527940123495
id_001977,5.701745385842012
id_001978,5.7235812713585545
id_001979,5.4169196371477275
id_001980,5.370801923355188
id_001981,5.357625973806215
id_001982,5.945630488169797
id_001983,6.39050262723739
id_001984,6.008632323253841
id_001985,5.5551979529262745
id_001986,5.693340737995783
id_001987,5.536190896783912
id_001988,5.536190896783912
id_001989,5.696079794878007
id_001990,5.42610583152019
id_001991,6.430312241587368
id_001992,5.213302687787559
id_001993,5.607274371805595
id_001994,6.12697939984297
id_001995,6.242125373593591
id_001996,5.671632450972632
id_001997,6.3384711401713165
id_001998,6.242125373593591
id_001999,5.213302687787559
id_002000,5.234702913794997
id_002001,5.411577054092312
id_002002,6.6850250554122805
id_002003,5.607274371805595
id_002004,6.5910838982539275
id_002005,5.103386645491833
id_002006,5.911335987181877
id_002007,6.12697939984297
id_002008,5.553424412431197
id_002009,5.670261168862215
id_002010,5.909558939348166
id_002011,5.909558939348166
id_002012,5.553424412431197
id_002013,5.670261168862215
id_002014,5.6428873820095955
id_002015,5.383489440500724
id_002016,5.6428873820095955
id_002017,5.779613953155426
id_002018,6.6462373288169685
id_002019,5.981776862590482
id_002020,5.981776862590482
id_002021,5.981776862590482
id_002022,5.99197350516333
id_002023,5.981776862590482
id_002024,5.981776862590482
id_002025,5.55457039134062
id_002026,5.405002318108682
id_002027,5.5023549344136296
id_002028,5.55457039134062
id_002029,5.4557751746648275
id_002030,5.788253176885685
id_002031,4.962392151939611
id_002032,6.4912703011620945
id_002033,6.565656091068499
id_002034,5.573243000020126
id_002035,6.6467557461407525
id_002036,5.788253176885685
id_002037,5.234702913794997
id_002038,6.275750979655773
id_002039,5.674874978285746
id_002040,6.6810238606814965
id_002041,5.188431123927364
id_002042,6.2541553442331335
id_002043,6.186160411583978
id_002044,6.5051451305571435
id_002045,5.568892319799032
id_002046,5.568892319799032
id_002047,5.822793693311915
id_002048,4.979764705634562
id_002049,5.750898777978183
id_002050,5.610475474644095
id_002051,5.8177442243792825
id_002052,5.822793693311915
id_002053,5.568892319799032
id_002054,6.686479095337401
id_002055,5.638705724756519
id_002056,5.400929805117469
id_002057,4.990551083791614
id_002058,5.638705724756519
id_002059,5.604268587247757
id_002060,5.6472379710961524
id_002061,5.348071839711915
id_002062,5.145533058339396
id_002063,5.428138167475234
id_002064,5.70047531577781
id_002065,5.348071839711915
id_002066,5.145533058339396
id_002067,5.702530439706873
id_002068,5.435438169752116
id_002069,5.515053891113432
id_002070,6.547261649618883
id_002071,5.688599330078834
id_002072,5.6016950459949175
id_002073,5.630522872772651
id_002074,6.423485724821032
id_002075,5.901376087364298
id_002076,4.970169238200192
id_002077,5.86628149448408
id_002078,5.178640247077794
id_002079,5.6999683380083015
id_002080,5.643349427965858
id_002081,5.178640247077794
id_002082,5.439619827005192
id_002083,5.658749615546441
id_002084,5.679759022723516
id_002085,5.763849424326168
id_002086,5.835620248505123
id_002087,5.356171933881088
id_002088,6.329867575571262
id_002089,6.6318440820981435
id_002090,5.8389789347573595
id_002091,6.217633189009508
id_002092,6.058679913516749
id_002093,6.309947775936096
id_002094,5.092156675610059
id_002095,6.577209068858871
id_002096,5.513718268133211
id_002097,5.092156675610059
id_002098,5.670163464154618
id_002099,5.780357673680211
id_002100,5.5912167288535555
id_002101,5.5912167288535555
id_002102,5.541311683976959
id_002103,5.541311683976959
id_002104,4.887363853554637
id_002105,5.720447888307319
id_002106,5.832622396162919
id_002107,5.720447888307319
id_002108,5.611162914935882
id_002109,6.278504983430912
id_002110,6.0542729530626715
id_002111,5.926090067810749
id_002112,5.834263913287598
id_002113,5.728965187754045
id_002114,5.4404049720045755
id_002115,5.93592587647355
id_002116,6.112867827692646
id_002117,6.2547829058187805
id_002118,5.730002022401612
id_002119,5.730002022401612
id_002120,6.107942449914791
id_002121,5.859984834595801
id_002122,5.967898525856793
id_002123,5.277882653951487
id_002124,6.4698401813688315
id_002125,6.520894712493499
id_002126,6.242039108440268
id_002127,6.197995063942864
id_002128,5.8400008225120175
id_002129,5.561145218458789
id_002130,5.463987920434504
id_002131,5.463987920434504
id_002132,5.463987920434504
id_002133,5.409009187049339
id_002134,5.409009187049339
id_002135,5.463987920434504
id_002136,5.806386656004096
id_002137,5.577244194750917
id_002138,6.223787212376951
id_002139,5.044780331307599
id_002140,5.453145262044461
id_002141,5.735904356120886
id_002142,5.448027982190054
id_002143,5.81615114640649
id_002144,5.652482849443963
id_002145,6.388714139849405
id_002146,5.845888209338384
id_002147,5.044780331307599
id_002148,5.625920502903394
id_002149,6.1272874608586525
id_002150,6.337644661831844
id_002151,5.625920502903394
id_002152,6.337644661831844
id_002153,6.1272874608586525
id_002154,5.499319256069976
id_002155,5.60058689308693
id_002156,5.689256785450303
id_002157,6.3642483417125035
id_002158,5.782972639407663
id_002159,5.5178792131489836
id_002160,5.38519517007402
id_002161,5.751135520733459
id_002162,5.008201804716446
id_002163,5.862002132523415
id_002164,6.170200473339521
id_002165,5.574809691545736
id_002166,5.578698234676031
id_002167,5.46786151667189
id_002168,5.116746564901739
id_002169,6.185502956212521
id_002170,5.299256402377237
id_002171,6.682800908515207
id_002172,6.331854979713066
id_002173,5.807757938114528
id_002174,5.793364691395703
id_002175,6.650125871947256
id_002176,6.185502956212521
id_002177,6.314452441097771
id_002178,5.116746564901739
id_002179,5.580685638817842
id_002180,5.708068432177473
id_002181,5.665715170360457
id_002182,5.7139294325566645
id_002183,5.665715170360457
id_002184,5.360060477011375
id_002185,5.847173226295495
id_002186,5.928077471952554
id_002187,5.586587972537116
id_002188,5.44383137804407
id_002189,6.058875322931936
id_002190,5.358520171932939
id_002191,5.601732871996361
id_002192,5.5618612120689965
id_002193,5.825521310639864
id_002194,5.358520171932939
id_002195,5.921461311494304
id_002196,5.9149578026365575
id_002197,6.264393411280595
id_002198,5.39630104880103
id_002199,5.938987941264371
id_002200,5.601732871996361
id_002201,5.5618612120689965
id_002202,5.559255519024573
id_002203,5.559255519024573
id_002204,5.655112762064331
id_002205,5.655112762064331
id_002206,5.681829093545487
id_002207,5.911208297553949
id_002208,6.36666789802477
id_002209,6.079268608077631
id_002210,5.422585228111734
id_002211,5.412388585538885
id_002212,5.412388585538885
id_002213,5.422585228111734
id_002214,6.166913105347712
id_002215,6.003624187661291
id_002216,5.993427545088443
id_002217,5.6053732328171115
id_002218,5.227834972554056
id_002219,5.406820699282469
id_002220,5.757345915468423
id_002221,6.1689982141971065
id_002222,5.259292803086678
id_002223,6.16471885223644
id_002224,5.084000210073366
id_002225,5.445285417969197
id_002226,5.445285417969197
id_002227,5.729062892461641
id_002228,5.504244633847845
id_002229,5.504244633847845
id_002230,5.985552754120271
id_002231,5.585776441090544
id_002232,6.152606123782203
id_002233,6.160691271058474
id_002234,6.105845901511116
id_002235,5.498774452299031
id_002236,5.675183039301428
id_002237,5.696772909379673
id_002238,6.008596664123637
id_002239,5.432473809668891
id_002240,6.04788209580543
id_002241,5.646077045293814
id_002242,5.64218850216352
id_002243,5.3912665267612985
id_002244,5.364884642743006
id_002245,5.6610243684666335
id_002246,5.628633173338436
id_002247,5.527463241029086
id_002248,5.527463241029086
id_002249,5.527463241029086
id_002250,5.527463241029086
id_002251,5.657742674684683
id_002252,6.227732126874766
id_002253,6.464903364036703
id_002254,6.160717657505649
id_002255,5.646704606879468
id_002256,6.094612424290708
id_002257,5.586264964628519
id_002258,5.413421912847811
id_002259,6.618123237643674
id_002260,5.0658161249318425
id_002261,5.413421912847811
id_002262,5.743038933902913
id_002263,5.491290480161225
id_002264,6.607156488098867
id_002265,5.743038933902913
id_002266,5.81382929480182
id_002267,5.556445143881929
id_002268,5.3206979617247665
id_002269,6.185502956212521
id_002270,6.626542832382811
id_002271,5.814708546035637
id_002272,5.488059392402393
id_002273,5.3781319105524155
id_002274,5.4258576492106405
id_002275,6.198119155097636
id_002276,6.198119155097636
id_002277,6.198119155097636
id_002278,5.59288112508677
id_002279,5.432346211175485
id_002280,5.635572341705276
id_002281,5.482254763390715
id_002282,5.81326594566479
id_002283,5.305662206527393
id_002284,6.02211633381851
id_002285,4.890579903286038
id_002286,5.4442371437673565
id_002287,6.070849013338495
id_002288,5.805338381802262
id_002289,5.532077050452616
id_002290,5.48531682818153
id_002291,5.478700667723286
id_002292,5.682990019347826
id_002293,5.533252923147862
id_002294,6.12012649662945
id_002295,5.595875378955795
id_002296,5.595875378955795
id_002297,5.5607807860755845
id_002298,5.536525344246776
id_002299,6.925761827795922
id_002300,5.5151515958210275
id_002301,5.704164942154279
id_002302,6.587405711431719
id_002303,5.997008027203048
id_002304,5.631360790666392
id_002305,6.294047716397801
id_002306,5.962726673871458
id_002307,5.063928224734212
id_002308,5.674457773008192
id_002309,6.488332327526045
id_002310,6.488332327526045
id_002311,5.656636321013288
id_002312,5.795027288392332
id_002313,5.939100592864875
id_002314,5.2700491963233915
id_002315,5.575286684394914
id_002316,5.939100592864875
id_002317,5.722559383603895
id_002318,5.3382677240715015
id_002319,5.8191850255135575
id_002320,6.200749067717995
id_002321,6.392349194094938
id_002322,5.891611596961912
id_002323,5.522243041026393
id_002324,6.295668980054353
id_002325,5.591945502485432
id_002326,6.059673615587656
id_002327,5.302570247950756
id_002328,6.013262787672335
id_002329,5.618073897618969
id_002330,6.076135225026396
id_002331,5.518525228966173
id_002332,5.3353992694592876
id_002333,5.589007528849383
id_002334,5.518525228966173
id_002335,5.3353992694592876
id_002336,6.011331754898044
id_002337,5.589007528849383
id_002338,6.428674231801336
id_002339,6.0648058423349624
id_002340,5.832655888421891
id_002341,5.609415760887979
id_002342,5.579214852763229
id_002343,6.552046190112479
id_002344,6.016871455470692
id_002345,6.194343263567839
id_002346,5.806611959205098
id_002347,6.1409668808385085
id_002348,6.194343263567839
id_002349,5.957089268591205
id_002350,5.734660672503859
id_002351,6.016871455470692
id_002352,5.1879426915239115
id_002353,6.399959056624093
id_002354,5.656959328921878
id_002355,5.692166573402586
id_002356,5.763082824692843
id_002357,5.777476071411668
id_002358,5.806611959205098
id_002359,5.779769737332584
id_002360,5.476143781465396
id_002361,5.693310753075438
id_002362,5.4877795170704635
id_002363,5.9971057319106436
id_002364,5.2287855420483
id_002365,6.0491539651062105
id_002366,5.728003178705533
id_002367,5.728003178705533
id_002368,5.830754749433408
id_002369,5.51993793555121
id_002370,5.447971701957071
id_002371,5.678626191470409
id_002372,5.957634072362164
id_002373,6.482912752000344
id_002374,6.19005075395085
id_002375,5.5336041167402135
id_002376,5.764300030728164
id_002377,5.617823916072842
id_002378,5.869880889599402
id_002379,5.505865897504391
id_002380,5.764300030728164
id_002381,5.617823916072842
id_002382,5.5336041167402135
id_002383,5.530358082088474
id_002384,5.433801959202654
id_002385,5.433801959202654
id_002386,5.6192893955522365
id_002387,5.530358082088474
id_002388,5.433801959202654
id_002389,6.011023693882347
id_002390,5.429071990839994
id_002391,6.011023693882347
id_002392,5.314921518396849
id_002393,5.325133107862597
id_002394,5.277826282583973
id_002395,5.739499785128391
id_002396,5.598184082904149
id_002397,6.120909842392256
id_002398,5.400106834116629
id_002399,5.448321096312837
id_002400,5.385264689097857
id_002401,5.847035896349871
id_002402,5.575942431664322
id_002403,5.400106834116629
id_002404,5.607638713054268
id_002405,5.634480934926774
id_002406,5.262482466370911
id_002407,5.59277018158832
id_002408,5.448321096312837
id_002409,5.140566347221451
id_002410,5.220995308131389
id_002411,5.737835388895177
id_002412,5.914523851229518
id_002413,5.248145591019592
id_002414,6.473409223929162
id_002415,5.023727791553856
id_002416,5.248145591019592
id_002417,5.023727791553856
id_002418,6.321949652026423
id_002419,4.939584984691514
id_002420,5.598184082904149
id_002421,5.663701379771478
id_002422,6.473409223929162
id_002423,5.763432219048616
id_002424,5.854014689954739
id_002425,6.568648636835484
id_002426,6.268101491888604
id_002427,6.174874161469212
id_002428,6.062953510133013
id_002429,6.394282026105814
id_002430,6.618681280205486
id_002431,6.43341743895485
id_002432,6.062953510133013
id_002433,6.465405035231001
id_002434,6.332022203444499
id_002435,6.332022203444499
id_002436,6.332022203444499
id_002437,6.30173853750506
id_002438,6.316131784223885
id_002439,5.498411819152407
id_002440,5.498411819152407
id_002441,6.0790036796386095
id_002442,6.071799582832746
id_002443,6.071799582832746
id_002444,5.657169685229972
id_002445,5.822275275988125
id_002446,5.498411819152407
id_002447,6.250000164561762
id_002448,6.0790036796386095
id_002449,5.46974941686952
id_002450,5.596337516046595
id_002451,5.186293242183612
id_002452,5.596337516046595
id_002453,5.937744257647344
id_002454,5.46974941686952
id_002455,5.442907194997007
id_002456,5.883389119740009
id_002457,5.431297936973651
id_002458,5.7845939030642155
id_002459,5.580741919050826
id_002460,5.541420828238823
id_002461,6.333756118701556
id_002462,5.548036988697066
id_002463,6.449642305638322
id_002464,5.596337516046595
id_002465,5.463150002540756
id_002466,5.490801956623257
id_002467,5.712768506754326
id_002468,5.254284667494135
id_002469,5.186293242183612
id_002470,5.875106854946503
id_002471,5.669156614427383
id_002472,5.865638986005525
id_002473,5.732519283421475
id_002474,6.4447318747533755
id_002475,5.674735940238066
id_002476,5.383448107160641
id_002477,6.559964113657326
id_002478,5.732519283421475
id_002479,5.567073938625238
id_002480,6.237523003724321
id_002481,6.237523003724321
id_002482,5.804639501956201
id_002483,6.309711033180834
id_002484,6.159654436410907
id_002485,5.948093177058723
id_002486,6.159654436410907
id_002487,5.948093177058723
id_002488,5.5884891115255995
id_002489,5.964836461065978
id_002490,5.418877147503716
id_002491,6.314005342034408
id_002492,5.964836461065978
id_002493,5.831592667327156
id_002494,6.056162652496887
id_002495,5.785069187811331
id_002496,5.953073126967514
id_002497,6.056162652496887
id_002498,6.202849123460297
id_002499,5.706516687544756
id_002500,5.377936501137222
id_002501,5.510425134796993
id_002502,5.319161255119488
id_002503,6.2290057042776015
id_002504,5.8175488149640895
id_002505,6.4470273399108695
id_002506,5.818249402912214
id_002507,5.435411783304934
id_002508,5.569423975913668
id_002509,5.569423975913668
id_002510,5.556975000759986
id_002511,5.28217696280506
id_002512,5.441494579546499
id_002513,5.28217696280506
id_002514,6.042385527809435
id_002515,5.950037448623874
id_002516,6.313362833555853
id_002517,5.8264454936869265
id_002518,5.743655055934292
id_002519,5.332029143652784
id_002520,5.332029143652784
id_002521,5.8044291456481005
id_002522,5.920202680984375
id_002523,5.591524789869245
id_002524,4.9132744189336375
id_002525,5.495584789014798
id_002526,5.869373453060717
id_002527,5.313439292787975
id_002528,6.526883311366088
id_002529,5.402834451444578
id_002530,5.810261960343539
id_002531,5.537267356669506
id_002532,5.375992229572072
id_002533,5.297060441163916
id_002534,5.922746328451414
id_002535,5.313439292787975
id_002536,5.632115950745444
id_002537,5.735611241998097
id_002538,5.500395715955577
id_002539,5.610674391397914
id_002540,5.423847824729485
id_002541,6.100428492856652
id_002542,5.405017265001582
id_002543,5.959061725840109
id_002544,5.640866026839628
id_002545,5.823928232667072
id_002546,4.941794184695687
id_002547,6.306355854267225
id_002548,5.366626031446521
id_002549,5.776258774241823
id_002550,5.821298320046704
id_002551,5.695955703723236
id_002552,5.776258774241823
id_002553,5.366626031446521
id_002554,5.4103862345041724
id_002555,5.766144889483663
id_002556,5.8093246296401455
id_002557,5.505600969065362
id_002558,5.505600969065362
id_002559,6.2879877992647835
id_002560,5.505600969065362
id_002561,6.357816151115171
id_002562,5.628956181247026
id_002563,6.28070274388081
id_002564,5.381697445774105
id_002565,5.577161436936222
id_002566,6.621523348370517
id_002567,5.882699971346167
id_002568,6.186885677877214
id_002569,6.535287959212324
id_002570,5.577161436936222
id_002571,6.621523348370517
id_002572,6.490935853699229
id_002573,5.39221709625555
id_002574,6.026831355288271
id_002575,5.427495658996679
id_002576,5.986307914199323
id_002577,5.6572806287284205
id_002578,5.671673875447253
id_002579,5.986307914199323
id_002580,6.308031690054713
id_002581,6.16786367484195
id_002582,6.053728149291721
id_002583,5.631792942836853
id_002584,5.7914899388543954
id_002585,5.762703445416738
id_002586,6.053728149291721
id_002587,6.430871992251235
id_002588,5.890228875297205
id_002589,5.7929589256724094
id_002590,5.799281972007878
id_002591,5.767208110578405
id_002592,5.681885464913001
id_002593,5.829409853770159
id_002594,5.7931543350876025
id_002595,5.634411415902938
id_002596,5.63800684491045
id_002597,5.794833678213731
id_002598,5.706670763619874
id_002599,5.483415689193054
id_002600,5.483415689193054
id_002601,5.837495001046423
id_002602,5.949519031300084
id_002603,6.0875641116619965
id_002604,5.949519031300084
id_002605,5.0212237693248465
id_002606,5.835075444734157
id_002607,6.0137944437869635
id_002608,5.92921201130771
id_002609,6.280060235402255
id_002610,5.971985985740913
id_002611,5.627795255444695
id_002612,5.624537781238688
id_002613,5.535852941982413
id_002614,5.338126886787244
id_002615,5.92921201130771
id_002616,5.916175099806409
id_002617,5.700573020485407
id_002618,6.273233718635918
id_002619,6.273233718635918
id_002620,6.209562988626144
id_002621,6.080654837080971
id_002622,6.317292710026224
id_002623,5.701929355702923
id_002624,5.91123828247428
id_002625,5.149335336316361
id_002626,5.888046061740208
id_002627,5.061619520785859
id_002628,6.011821986538067
id_002629,5.642620654333989
id_002630,5.844265146445253
id_002631,5.844265146445253
id_002632,4.968854236322745
id_002633,5.914721059881281
id_002634,6.086305481152068
id_002635,5.342447582087992
id_002636,5.635433303657598
id_002637,6.1332611128383405
id_002638,5.445672638326413
id_002639,5.872959700519716
id_002640,5.687938276234221
id_002641,5.403086141092755
id_002642,6.060036248734274
id_002643,6.021571530047545
id_002644,5.788525578771171
id_002645,5.697856842711718
id_002646,5.162736680200858
id_002647,6.438018009587536
id_002648,5.42394156332925
id_002649,5.428431281598016
id_002650,6.038606128941011
id_002651,5.858756097871675
id_002652,5.697856842711718
id_002653,5.703327024260531
id_002654,6.009289778625303
id_002655,5.109206221396419
id_002656,6.009289778625303
id_002657,5.150638898639528
id_002658,6.245397794692498
id_002659,5.638608020048922
id_002660,5.566739491162372
id_002661,5.566739491162372
id_002662,6.085283593397403
id_002663,5.881151734052082
id_002664,5.2987943564209665
id_002665,6.162900471062646
id_002666,6.522810798374882
id_002667,6.140632433375643
id_002668,5.97012267275388
id_002669,5.881151734052082
id_002670,6.057658025762084
id_002671,5.977914705907363
id_002672,5.141362840640587
id_002673,6.410490146659799
id_002674,5.841845590132987
id_002675,5.7149926536514
