obs_id,crime_type_pred
id_012400,5
id_012401,5
id_012402,3
id_012403,3
id_012404,2
id_012405,5
id_012406,2
id_012407,3
id_012408,3
id_012409,1
id_012410,3
id_012411,1
id_012412,1
id_012413,5
id_012414,3
id_012415,3
id_012416,1
id_012417,3
id_012418,5
id_012419,2
id_012420,3
id_012421,3
id_012422,5
id_012423,5
id_012424,1
id_012425,1
id_012426,5
id_012427,5
id_012428,1
id_012429,2
id_012430,5
id_012431,5
id_012432,2
id_012433,3
id_012434,4
id_012435,1
id_012436,2
id_012437,1
id_012438,1
id_012439,1
id_012440,4
id_012441,4
id_012442,2
id_012443,3
id_012444,4
id_012445,4
id_012446,2
id_012447,5
id_012448,4
id_012449,2
id_012450,2
id_012451,1
id_012452,3
id_012453,4
id_012454,3
id_012455,2
id_012456,2
id_012457,2
id_012458,1
id_012459,5
id_012460,2
id_012461,1
id_012462,3
id_012463,3
id_012464,2
id_012465,4
id_012466,5
id_012467,1
id_012468,2
id_012469,1
id_012470,5
id_012471,5
id_012472,1
id_012473,2
id_012474,2
id_012475,4
id_012476,3
id_012477,3
id_012478,5
id_012479,2
id_012480,1
id_012481,3
id_012482,3
id_012483,2
id_012484,5
id_012485,5
id_012486,1
id_012487,4
id_012488,3
id_012489,5
id_012490,5
id_012491,2
id_012492,2
id_012493,5
id_012494,1
id_012495,4
id_012496,5
id_012497,4
id_012498,1
id_012499,3
id_012500,2
id_012501,3
id_012502,4
id_012503,2
id_012504,2
id_012505,4
id_012506,2
id_012507,3
id_012508,5
id_012509,3
id_012510,4
id_012511,3
id_012512,5
id_012513,4
id_012514,1
id_012515,1
id_012516,2
id_012517,2
id_012518,4
id_012519,4
id_012520,2
id_012521,3
id_012522,2
id_012523,4
id_012524,2
id_012525,1
id_012526,4
id_012527,1
id_012528,5
id_012529,3
id_012530,1
id_012531,2
id_012532,5
id_012533,5
id_012534,1
id_012535,2
id_012536,1
id_012537,2
id_012538,4
id_012539,1
id_012540,2
id_012541,1
id_012542,5
id_012543,1
id_012544,1
id_012545,2
id_012546,1
id_012547,1
id_012548,5
id_012549,5
id_012550,5
id_012551,3
id_012552,2
id_012553,2
id_012554,1
id_012555,2
id_012556,4
id_012557,2
id_012558,1
id_012559,2
id_012560,3
id_012561,3
id_012562,4
id_012563,1
id_012564,2
id_012565,5
id_012566,5
id_012567,3
id_012568,3
id_012569,4
id_012570,4
id_012571,1
id_012572,4
id_012573,2
id_012574,4
id_012575,4
id_012576,4
id_012577,3
id_012578,4
id_012579,1
id_012580,4
id_012581,1
id_012582,1
id_012583,2
id_012584,5
id_012585,1
id_012586,5
id_012587,1
id_012588,1
id_012589,2
id_012590,2
id_012591,2
id_012592,2
id_012593,4
id_012594,5
id_012595,2
id_012596,4
id_012597,2
id_012598,5
id_012599,1
id_012600,2
id_012601,3
id_012602,1
id_012603,1
id_012604,3
id_012605,1
id_012606,4
id_012607,1
id_012608,5
id_012609,2
id_012610,1
id_012611,2
id_012612,5
id_012613,2
id_012614,2
id_012615,4
id_012616,1
id_012617,3
id_012618,3
id_012619,2
id_012620,3
id_012621,1
id_012622,1
id_012623,1
id_012624,5
id_012625,2
id_012626,4
id_012627,3
id_012628,1
id_012629,5
id_012630,2
id_012631,1
id_012632,3
id_012633,2
id_012634,4
id_012635,3
id_012636,4
id_012637,3
id_012638,1
id_012639,3
id_012640,4
id_012641,3
id_012642,1
id_012643,5
id_012644,4
id_012645,2
id_012646,1
id_012647,3
id_012648,1
id_012649,4
id_012650,4
id_012651,5
id_012652,2
id_012653,3
id_012654,2
id_012655,3
id_012656,3
id_012657,3
id_012658,3
id_012659,2
id_012660,1
id_012661,2
id_012662,2
id_012663,1
id_012664,3
id_012665,5
id_012666,2
id_012667,4
id_012668,1
id_012669,5
id_012670,2
id_012671,3
id_012672,5
id_012673,3
id_012674,2
id_012675,2
id_012676,2
id_012677,2
id_012678,3
id_012679,3
id_012680,4
id_012681,3
id_012682,1
id_012683,3
id_012684,3
id_012685,4
id_012686,3
id_012687,5
id_012688,5
id_012689,1
id_012690,5
id_012691,3
id_012692,2
id_012693,3
id_012694,3
id_012695,4
id_012696,1
id_012697,1
id_012698,3
id_012699,2
id_012700,3
id_012701,3
id_012702,5
id_012703,2
id_012704,2
id_012705,5
id_012706,1
id_012707,1
id_012708,4
id_012709,5
id_012710,4
id_012711,2
id_012712,1
id_012713,2
id_012714,5
id_012715,2
id_012716,4
id_012717,3
id_012718,5
id_012719,2
id_012720,4
id_012721,4
id_012722,3
id_012723,4
id_012724,4
id_012725,5
id_012726,2
id_012727,3
id_012728,5
id_012729,1
id_012730,3
id_012731,1
id_012732,2
id_012733,3
id_012734,3
id_012735,2
id_012736,1
id_012737,3
id_012738,5
id_012739,4
id_012740,4
id_012741,5
id_012742,3
id_012743,4
id_012744,1
id_012745,3
id_012746,3
id_012747,1
id_012748,4
id_012749,1
id_012750,4
id_012751,2
id_012752,4
id_012753,2
id_012754,5
id_012755,2
id_012756,3
id_012757,3
id_012758,1
id_012759,3
id_012760,5
id_012761,3
id_012762,1
id_012763,4
id_012764,3
id_012765,3
id_012766,5
id_012767,4
id_012768,3
id_012769,2
id_012770,2
id_012771,2
id_012772,5
id_012773,5
id_012774,5
id_012775,1
id_012776,2
id_012777,5
id_012778,1
id_012779,1
id_012780,3
id_012781,2
id_012782,3
id_012783,1
id_012784,5
id_012785,5
id_012786,5
id_012787,3
id_012788,5
id_012789,5
id_012790,4
id_012791,3
id_012792,4
id_012793,5
id_012794,1
id_012795,1
id_012796,4
id_012797,2
id_012798,4
id_012799,5
id_012800,3
id_012801,2
id_012802,5
id_012803,3
id_012804,2
id_012805,1
id_012806,4
id_012807,4
id_012808,3
id_012809,4
id_012810,1
id_012811,3
id_012812,2
id_012813,3
id_012814,3
id_012815,1
id_012816,3
id_012817,1
id_012818,4
id_012819,4
id_012820,5
id_012821,3
id_012822,3
id_012823,2
id_012824,3
id_012825,2
id_012826,2
id_012827,1
id_012828,3
id_012829,1
id_012830,1
id_012831,3
id_012832,4
id_012833,4
id_012834,2
id_012835,5
id_012836,2
id_012837,3
id_012838,3
id_012839,4
id_012840,1
id_012841,5
id_012842,1
id_012843,4
id_012844,3
id_012845,5
id_012846,1
id_012847,1
id_012848,3
id_012849,3
id_012850,5
id_012851,3
id_012852,1
id_012853,1
id_012854,1
id_012855,4
id_012856,4
id_012857,3
id_012858,1
id_012859,5
id_012860,3
id_012861,4
id_012862,4
id_012863,5
id_012864,1
id_012865,4
id_012866,5
id_012867,3
id_012868,1
id_012869,4
id_012870,5
id_012871,2
id_012872,1
id_012873,2
id_012874,3
id_012875,5
id_012876,3
id_012877,2
id_012878,2
id_012879,1
id_012880,3
id_012881,2
id_012882,5
id_012883,4
id_012884,5
id_012885,3
id_012886,3
id_012887,3
id_012888,1
id_012889,1
id_012890,2
id_012891,1
id_012892,3
id_012893,5
id_012894,2
id_012895,3
id_012896,2
id_012897,4
id_012898,4
id_012899,1
id_012900,2
id_012901,3
id_012902,4
id_012903,5
id_012904,4
id_012905,5
id_012906,4
id_012907,4
id_012908,2
id_012909,4
id_012910,3
id_012911,3
id_012912,2
id_012913,2
id_012914,2
id_012915,4
id_012916,4
id_012917,5
id_012918,3
id_012919,2
id_012920,3
id_012921,1
id_012922,4
id_012923,1
id_012924,1
id_012925,1
id_012926,5
id_012927,2
id_012928,4
id_012929,3
id_012930,4
id_012931,2
id_012932,3
id_012933,4
id_012934,1
id_012935,3
id_012936,2
id_012937,1
id_012938,1
id_012939,3
id_012940,2
id_012941,4
id_012942,2
id_012943,1
id_012944,3
id_012945,5
id_012946,1
id_012947,3
id_012948,2
id_012949,1
id_012950,5
id_012951,2
id_012952,4
id_012953,5
id_012954,4
id_012955,4
id_012956,1
id_012957,5
id_012958,5
id_012959,1
id_012960,3
id_012961,1
id_012962,1
id_012963,1
id_012964,3
id_012965,5
id_012966,2
id_012967,3
id_012968,5
id_012969,1
id_012970,5
id_012971,1
id_012972,4
id_012973,2
id_012974,1
id_012975,1
id_012976,4
id_012977,5
id_012978,1
id_012979,5
id_012980,3
id_012981,1
id_012982,4
id_012983,3
id_012984,5
id_012985,1
id_012986,2
id_012987,2
id_012988,1
id_012989,4
id_012990,3
id_012991,3
id_012992,4
id_012993,3
id_012994,5
id_012995,3
id_012996,4
id_012997,3
id_012998,2
id_012999,1
id_013000,1
id_013001,4
id_013002,3
id_013003,4
id_013004,1
id_013005,3
id_013006,2
id_013007,5
id_013008,1
id_013009,1
id_013010,2
id_013011,3
id_013012,4
id_013013,5
id_013014,5
id_013015,1
id_013016,5
id_013017,2
id_013018,5
id_013019,1
id_013020,2
id_013021,5
id_013022,1
id_013023,3
id_013024,2
id_013025,4
id_013026,3
id_013027,4
id_013028,3
id_013029,4
id_013030,4
id_013031,2
id_013032,2
id_013033,1
id_013034,1
id_013035,4
id_013036,5
id_013037,4
id_013038,3
id_013039,1
id_013040,4
id_013041,3
id_013042,5
id_013043,1
id_013044,4
id_013045,5
id_013046,3
id_013047,2
id_013048,3
id_013049,3
id_013050,3
id_013051,2
id_013052,3
id_013053,1
id_013054,1
id_013055,4
id_013056,3
id_013057,5
id_013058,1
id_013059,5
id_013060,2
id_013061,1
id_013062,3
id_013063,5
id_013064,4
id_013065,5
id_013066,4
id_013067,1
id_013068,2
id_013069,2
id_013070,3
id_013071,1
id_013072,3
id_013073,5
id_013074,4
id_013075,2
id_013076,5
id_013077,1
id_013078,3
id_013079,5
id_013080,3
id_013081,3
id_013082,4
id_013083,1
id_013084,1
id_013085,5
id_013086,2
id_013087,1
id_013088,3
id_013089,3
id_013090,2
id_013091,1
id_013092,1
id_013093,3
id_013094,3
id_013095,1
id_013096,2
id_013097,5
id_013098,3
id_013099,1
id_013100,2
id_013101,5
id_013102,4
id_013103,1
id_013104,5
id_013105,5
id_013106,2
id_013107,2
id_013108,2
id_013109,1
id_013110,4
id_013111,3
id_013112,1
id_013113,4
id_013114,3
id_013115,3
id_013116,1
id_013117,5
id_013118,2
id_013119,5
id_013120,2
id_013121,3
id_013122,2
id_013123,3
id_013124,3
id_013125,3
id_013126,3
id_013127,1
id_013128,1
id_013129,4
id_013130,5
id_013131,3
id_013132,3
id_013133,5
id_013134,2
id_013135,5
id_013136,3
id_013137,2
id_013138,4
id_013139,3
id_013140,5
id_013141,5
id_013142,1
id_013143,2
id_013144,1
id_013145,1
id_013146,1
id_013147,3
id_013148,3
id_013149,2
id_013150,5
id_013151,5
id_013152,4
id_013153,5
id_013154,1
id_013155,2
id_013156,2
id_013157,5
id_013158,2
id_013159,3
id_013160,1
id_013161,2
id_013162,3
id_013163,4
id_013164,3
id_013165,2
id_013166,3
id_013167,1
id_013168,3
id_013169,2
id_013170,5
id_013171,3
id_013172,3
id_013173,5
id_013174,5
id_013175,5
id_013176,1
id_013177,2
id_013178,2
id_013179,3
id_013180,2
id_013181,5
id_013182,4
id_013183,1
id_013184,2
id_013185,2
id_013186,5
id_013187,3
id_013188,2
id_013189,1
id_013190,3
id_013191,1
id_013192,4
id_013193,5
id_013194,3
id_013195,5
id_013196,4
id_013197,1
id_013198,5
id_013199,3
id_013200,1
id_013201,3
id_013202,4
id_013203,3
id_013204,2
id_013205,3
id_013206,3
id_013207,3
id_013208,1
id_013209,1
id_013210,4
id_013211,3
id_013212,3
id_013213,1
id_013214,3
id_013215,2
id_013216,4
id_013217,5
id_013218,3
id_013219,4
id_013220,5
id_013221,3
id_013222,1
id_013223,3
id_013224,2
id_013225,1
id_013226,3
id_013227,2
id_013228,2
id_013229,5
id_013230,1
id_013231,5
id_013232,3
id_013233,1
id_013234,3
id_013235,1
id_013236,1
id_013237,3
id_013238,3
id_013239,3
id_013240,4
id_013241,5
id_013242,3
id_013243,5
id_013244,1
id_013245,4
id_013246,1
id_013247,1
id_013248,4
id_013249,3
id_013250,3
id_013251,3
id_013252,2
id_013253,5
id_013254,5
id_013255,3
id_013256,1
id_013257,5
id_013258,1
id_013259,2
id_013260,3
id_013261,1
id_013262,5
id_013263,4
id_013264,5
id_013265,5
id_013266,3
id_013267,2
id_013268,2
id_013269,3
id_013270,4
id_013271,1
id_013272,1
id_013273,2
id_013274,1
id_013275,2
id_013276,1
id_013277,3
id_013278,5
id_013279,3
id_013280,2
id_013281,3
id_013282,3
id_013283,3
id_013284,3
id_013285,3
id_013286,1
id_013287,1
id_013288,2
id_013289,4
id_013290,1
id_013291,5
id_013292,3
id_013293,5
id_013294,3
id_013295,4
id_013296,3
id_013297,3
id_013298,1
id_013299,1
id_013300,5
id_013301,2
id_013302,3
id_013303,4
id_013304,2
id_013305,5
id_013306,4
id_013307,3
id_013308,1
id_013309,3
id_013310,4
id_013311,1
id_013312,2
id_013313,3
id_013314,1
id_013315,1
id_013316,1
id_013317,2
id_013318,2
id_013319,2
id_013320,3
id_013321,4
id_013322,2
id_013323,3
id_013324,1
id_013325,5
id_013326,3
id_013327,2
id_013328,3
id_013329,4
id_013330,2
id_013331,1
id_013332,2
id_013333,3
id_013334,5
id_013335,2
id_013336,3
id_013337,3
id_013338,4
id_013339,4
id_013340,2
id_013341,2
id_013342,2
id_013343,3
id_013344,2
id_013345,2
id_013346,5
id_013347,3
id_013348,4
id_013349,3
id_013350,1
id_013351,2
id_013352,5
id_013353,4
id_013354,4
id_013355,5
id_013356,3
id_013357,1
id_013358,5
id_013359,2
id_013360,1
id_013361,2
id_013362,4
id_013363,1
id_013364,3
id_013365,4
id_013366,1
id_013367,5
id_013368,2
id_013369,3
id_013370,5
id_013371,3
id_013372,1
id_013373,2
id_013374,5
id_013375,1
id_013376,3
id_013377,1
id_013378,4
id_013379,3
id_013380,2
id_013381,3
id_013382,3
id_013383,1
id_013384,1
id_013385,4
id_013386,5
id_013387,3
id_013388,4
id_013389,2
id_013390,3
id_013391,3
id_013392,2
id_013393,3
id_013394,3
id_013395,1
id_013396,1
id_013397,3
id_013398,5
id_013399,3
id_013400,2
id_013401,4
id_013402,2
id_013403,3
id_013404,3
id_013405,2
id_013406,3
id_013407,1
id_013408,1
id_013409,1
id_013410,3
id_013411,4
id_013412,3
id_013413,5
id_013414,5
id_013415,1
id_013416,5
id_013417,2
id_013418,2
id_013419,5
id_013420,2
id_013421,1
id_013422,1
id_013423,1
id_013424,5
id_013425,4
id_013426,4
id_013427,2
id_013428,3
id_013429,2
id_013430,3
id_013431,5
id_013432,2
id_013433,4
id_013434,2
id_013435,5
id_013436,4
id_013437,4
id_013438,2
id_013439,4
id_013440,3
id_013441,1
id_013442,2
id_013443,4
id_013444,4
id_013445,5
id_013446,1
id_013447,2
id_013448,4
id_013449,5
id_013450,3
id_013451,4
id_013452,4
id_013453,2
id_013454,5
id_013455,4
id_013456,2
id_013457,3
id_013458,1
id_013459,1
id_013460,2
id_013461,4
id_013462,1
id_013463,5
id_013464,1
id_013465,3
id_013466,3
id_013467,2
id_013468,4
id_013469,3
id_013470,1
id_013471,5
id_013472,1
id_013473,5
id_013474,3
id_013475,1
id_013476,1
id_013477,2
id_013478,3
id_013479,2
id_013480,2
id_013481,5
id_013482,1
id_013483,2
id_013484,2
id_013485,5
id_013486,1
id_013487,3
id_013488,2
id_013489,2
id_013490,1
id_013491,4
id_013492,3
id_013493,4
id_013494,1
id_013495,1
id_013496,5
id_013497,4
id_013498,4
id_013499,2
id_013500,2
id_013501,3
id_013502,4
id_013503,3
id_013504,3
id_013505,1
id_013506,5
id_013507,1
id_013508,3
id_013509,3
id_013510,2
id_013511,3
id_013512,4
id_013513,3
id_013514,2
id_013515,4
id_013516,4
id_013517,2
id_013518,4
id_013519,3
id_013520,5
id_013521,4
id_013522,3
id_013523,1
id_013524,3
id_013525,3
id_013526,2
id_013527,3
id_013528,2
id_013529,1
id_013530,5
id_013531,3
id_013532,4
id_013533,4
id_013534,2
id_013535,1
id_013536,1
id_013537,3
id_013538,5
id_013539,4
id_013540,3
id_013541,3
id_013542,5
id_013543,1
id_013544,1
id_013545,3
id_013546,3
id_013547,1
id_013548,5
id_013549,2
id_013550,3
id_013551,3
id_013552,1
id_013553,2
id_013554,5
id_013555,5
id_013556,5
id_013557,2
id_013558,5
id_013559,1
id_013560,1
id_013561,5
id_013562,3
id_013563,3
id_013564,5
id_013565,3
id_013566,2
id_013567,1
id_013568,2
id_013569,3
id_013570,5
id_013571,4
id_013572,2
id_013573,2
id_013574,5
id_013575,4
id_013576,5
id_013577,1
id_013578,3
id_013579,2
id_013580,1
id_013581,4
id_013582,5
id_013583,2
id_013584,3
id_013585,5
id_013586,3
id_013587,3
id_013588,1
id_013589,1
id_013590,3
id_013591,2
id_013592,1
id_013593,3
id_013594,4
id_013595,2
id_013596,2
id_013597,3
id_013598,4
id_013599,4
id_013600,3
id_013601,3
id_013602,1
id_013603,4
id_013604,1
id_013605,3
id_013606,1
id_013607,3
id_013608,3
id_013609,2
id_013610,5
id_013611,2
id_013612,5
id_013613,1
id_013614,4
id_013615,3
id_013616,5
id_013617,2
id_013618,1
id_013619,5
id_013620,4
id_013621,2
id_013622,5
id_013623,4
id_013624,1
id_013625,3
id_013626,4
id_013627,3
id_013628,1
id_013629,3
id_013630,3
id_013631,2
id_013632,5
id_013633,1
id_013634,3
id_013635,1
id_013636,1
id_013637,1
id_013638,1
id_013639,5
id_013640,2
id_013641,5
id_013642,4
id_013643,1
id_013644,4
id_013645,5
id_013646,4
id_013647,3
id_013648,4
id_013649,5
id_013650,3
id_013651,1
id_013652,2
id_013653,1
id_013654,5
id_013655,4
id_013656,3
id_013657,1
id_013658,4
id_013659,2
id_013660,5
id_013661,5
id_013662,3
id_013663,1
id_013664,5
id_013665,3
id_013666,3
id_013667,4
id_013668,2
id_013669,3
id_013670,4
id_013671,4
id_013672,4
id_013673,2
id_013674,3
id_013675,5
id_013676,3
id_013677,4
id_013678,4
id_013679,2
id_013680,4
id_013681,5
id_013682,1
id_013683,4
id_013684,2
id_013685,1
id_013686,4
id_013687,4
id_013688,4
id_013689,3
id_013690,3
id_013691,1
id_013692,3
id_013693,1
id_013694,2
id_013695,4
id_013696,5
id_013697,4
id_013698,2
id_013699,4
id_013700,2
id_013701,2
id_013702,4
id_013703,3
id_013704,3
id_013705,2
id_013706,4
id_013707,3
id_013708,5
id_013709,4
id_013710,2
id_013711,3
id_013712,4
id_013713,2
id_013714,5
id_013715,1
id_013716,2
id_013717,5
id_013718,4
id_013719,1
id_013720,1
id_013721,1
id_013722,3
id_013723,4
id_013724,4
id_013725,2
id_013726,5
id_013727,1
id_013728,5
id_013729,4
id_013730,5
id_013731,2
id_013732,2
id_013733,3
id_013734,4
id_013735,3
id_013736,4
id_013737,5
id_013738,5
id_013739,1
id_013740,1
id_013741,1
id_013742,1
id_013743,1
id_013744,1
id_013745,4
id_013746,2
id_013747,3
id_013748,3
id_013749,1
id_013750,3
id_013751,2
id_013752,3
id_013753,5
id_013754,3
id_013755,1
id_013756,5
id_013757,3
id_013758,4
id_013759,1
id_013760,1
id_013761,3
id_013762,3
id_013763,5
id_013764,2
id_013765,1
id_013766,1
id_013767,5
id_013768,1
id_013769,5
id_013770,2
id_013771,4
id_013772,2
id_013773,4
id_013774,3
id_013775,2
id_013776,1
id_013777,5
id_013778,2
id_013779,3
id_013780,1
id_013781,1
id_013782,3
id_013783,5
id_013784,5
id_013785,2
id_013786,2
id_013787,2
id_013788,2
id_013789,2
id_013790,5
id_013791,3
id_013792,1
id_013793,3
id_013794,5
id_013795,4
id_013796,2
id_013797,1
id_013798,4
id_013799,4
id_013800,3
id_013801,3
id_013802,2
id_013803,1
id_013804,4
id_013805,3
id_013806,1
id_013807,2
id_013808,3
id_013809,3
id_013810,3
id_013811,2
id_013812,2
id_013813,2
id_013814,3
id_013815,5
id_013816,5
id_013817,2
id_013818,3
id_013819,2
id_013820,2
id_013821,2
id_013822,4
id_013823,1
id_013824,3
id_013825,5
id_013826,4
id_013827,5
id_013828,4
id_013829,3
id_013830,3
id_013831,2
id_013832,1
id_013833,2
id_013834,2
id_013835,3
id_013836,3
id_013837,2
id_013838,5
id_013839,2
id_013840,1
id_013841,3
id_013842,4
id_013843,5
id_013844,5
id_013845,3
id_013846,5
id_013847,2
id_013848,1
id_013849,5
id_013850,2
id_013851,3
id_013852,2
id_013853,1
id_013854,2
id_013855,3
id_013856,1
id_013857,5
id_013858,1
id_013859,2
id_013860,1
id_013861,4
id_013862,3
id_013863,2
id_013864,3
id_013865,4
id_013866,2
id_013867,3
id_013868,1
id_013869,2
id_013870,5
id_013871,4
id_013872,3
id_013873,1
id_013874,5
id_013875,2
id_013876,4
id_013877,1
id_013878,1
id_013879,1
id_013880,1
id_013881,3
id_013882,3
id_013883,4
id_013884,5
id_013885,5
id_013886,3
id_013887,5
id_013888,3
id_013889,3
id_013890,1
id_013891,2
id_013892,5
id_013893,3
id_013894,1
id_013895,3
id_013896,4
id_013897,2
id_013898,5
id_013899,3
id_013900,5
id_013901,5
id_013902,3
id_013903,4
id_013904,1
id_013905,3
id_013906,3
id_013907,5
id_013908,3
id_013909,1
id_013910,4
id_013911,3
id_013912,1
id_013913,4
id_013914,1
id_013915,4
id_013916,3
id_013917,1
id_013918,1
id_013919,4
id_013920,2
id_013921,5
id_013922,5
id_013923,4
id_013924,3
id_013925,5
id_013926,2
id_013927,5
id_013928,3
id_013929,1
id_013930,2
id_013931,1
id_013932,2
id_013933,1
id_013934,1
id_013935,2
id_013936,5
id_013937,4
id_013938,3
id_013939,3
id_013940,3
id_013941,4
id_013942,4
id_013943,4
id_013944,2
id_013945,4
id_013946,3
id_013947,1
id_013948,4
id_013949,3
id_013950,5
id_013951,4
id_013952,4
id_013953,4
id_013954,2
id_013955,1
id_013956,3
id_013957,2
id_013958,2
id_013959,5
id_013960,2
id_013961,3
id_013962,4
id_013963,1
id_013964,4
id_013965,4
id_013966,5
id_013967,4
id_013968,2
id_013969,5
id_013970,4
id_013971,3
id_013972,2
id_013973,2
id_013974,3
id_013975,3
id_013976,3
id_013977,3
id_013978,3
id_013979,3
id_013980,3
id_013981,3
id_013982,3
id_013983,4
id_013984,5
id_013985,5
id_013986,5
id_013987,2
id_013988,3
id_013989,2
id_013990,1
id_013991,3
id_013992,3
id_013993,3
id_013994,2
id_013995,1
id_013996,1
id_013997,2
id_013998,4
id_013999,3
id_014000,2
id_014001,2
id_014002,2
id_014003,2
id_014004,4
id_014005,2
id_014006,1
id_014007,2
id_014008,3
id_014009,5
id_014010,4
id_014011,2
id_014012,5
id_014013,2
id_014014,4
id_014015,5
id_014016,4
id_014017,3
id_014018,4
id_014019,1
id_014020,3
id_014021,4
id_014022,1
id_014023,1
id_014024,3
id_014025,1
id_014026,1
id_014027,3
id_014028,5
id_014029,4
id_014030,4
id_014031,2
id_014032,4
id_014033,2
id_014034,3
id_014035,4
id_014036,3
id_014037,2
id_014038,3
id_014039,3
id_014040,1
id_014041,3
id_014042,3
id_014043,3
id_014044,4
id_014045,2
id_014046,2
id_014047,2
id_014048,2
id_014049,3
id_014050,3
id_014051,1
id_014052,4
id_014053,5
id_014054,2
id_014055,1
id_014056,2
id_014057,2
id_014058,1
id_014059,4
id_014060,3
id_014061,2
id_014062,3
id_014063,3
id_014064,3
id_014065,3
id_014066,2
id_014067,4
id_014068,1
id_014069,3
id_014070,4
id_014071,5
id_014072,1
id_014073,5
id_014074,3
id_014075,4
id_014076,3
id_014077,1
id_014078,4
id_014079,4
id_014080,2
id_014081,2
id_014082,5
id_014083,5
id_014084,4
id_014085,1
id_014086,3
id_014087,4
id_014088,4
id_014089,3
id_014090,3
id_014091,1
id_014092,2
id_014093,1
id_014094,1
id_014095,1
id_014096,2
id_014097,4
id_014098,3
id_014099,1
id_014100,3
id_014101,1
id_014102,3
id_014103,1
id_014104,1
id_014105,5
id_014106,2
id_014107,5
id_014108,4
id_014109,3
id_014110,5
id_014111,4
id_014112,1
id_014113,4
id_014114,4
id_014115,5
id_014116,2
id_014117,2
id_014118,3
id_014119,5
id_014120,2
id_014121,3
id_014122,2
id_014123,3
id_014124,5
id_014125,3
id_014126,2
id_014127,3
id_014128,1
id_014129,2
id_014130,3
id_014131,3
id_014132,1
id_014133,2
id_014134,1
id_014135,4
id_014136,4
id_014137,3
id_014138,3
id_014139,2
id_014140,1
id_014141,4
id_014142,5
id_014143,1
id_014144,1
id_014145,2
id_014146,5
id_014147,2
id_014148,2
id_014149,4
id_014150,3
id_014151,1
id_014152,5
id_014153,3
id_014154,3
id_014155,5
id_014156,1
id_014157,1
id_014158,5
id_014159,3
id_014160,4
id_014161,2
id_014162,3
id_014163,5
id_014164,3
id_014165,3
id_014166,4
id_014167,3
id_014168,1
id_014169,3
id_014170,2
id_014171,2
id_014172,5
id_014173,3
id_014174,2
id_014175,1
id_014176,3
id_014177,1
id_014178,1
id_014179,5
id_014180,3
id_014181,5
id_014182,4
id_014183,4
id_014184,3
id_014185,3
id_014186,2
id_014187,4
id_014188,5
id_014189,4
id_014190,4
id_014191,3
id_014192,3
id_014193,2
id_014194,3
id_014195,3
id_014196,5
id_014197,3
id_014198,3
id_014199,2
id_014200,3
id_014201,4
id_014202,4
id_014203,1
id_014204,4
id_014205,2
id_014206,3
id_014207,4
id_014208,3
id_014209,1
id_014210,2
id_014211,3
id_014212,3
id_014213,5
id_014214,3
id_014215,2
id_014216,3
id_014217,5
id_014218,5
id_014219,1
id_014220,4
id_014221,1
id_014222,3
id_014223,2
id_014224,3
id_014225,4
id_014226,4
id_014227,2
id_014228,2
id_014229,3
id_014230,1
id_014231,1
id_014232,2
id_014233,5
id_014234,2
id_014235,5
id_014236,3
id_014237,5
id_014238,3
id_014239,5
id_014240,3
id_014241,2
id_014242,3
id_014243,3
id_014244,3
id_014245,3
id_014246,2
id_014247,1
id_014248,1
id_014249,3
id_014250,1
id_014251,2
id_014252,4
id_014253,5
id_014254,1
id_014255,5
id_014256,1
id_014257,1
id_014258,3
id_014259,3
id_014260,1
id_014261,1
id_014262,1
id_014263,2
id_014264,2
id_014265,1
id_014266,5
id_014267,5
id_014268,3
id_014269,5
id_014270,4
id_014271,4
id_014272,3
id_014273,2
id_014274,3
id_014275,4
id_014276,1
id_014277,2
id_014278,3
id_014279,2
id_014280,4
id_014281,5
id_014282,5
id_014283,1
id_014284,3
id_014285,3
id_014286,3
id_014287,3
id_014288,4
id_014289,4
id_014290,5
id_014291,1
id_014292,4
id_014293,4
id_014294,1
id_014295,5
id_014296,3
id_014297,1
id_014298,5
id_014299,1
id_014300,2
id_014301,2
id_014302,2
id_014303,4
id_014304,1
id_014305,3
id_014306,5
id_014307,5
id_014308,3
id_014309,3
id_014310,1
id_014311,1
id_014312,1
id_014313,3
id_014314,5
id_014315,2
id_014316,3
id_014317,1
id_014318,5
id_014319,3
id_014320,3
id_014321,5
id_014322,3
id_014323,3
id_014324,4
id_014325,2
id_014326,3
id_014327,3
id_014328,3
id_014329,5
id_014330,3
id_014331,2
id_014332,4
id_014333,1
id_014334,3
id_014335,3
id_014336,3
id_014337,3
id_014338,4
id_014339,2
id_014340,3
id_014341,2
id_014342,3
id_014343,4
id_014344,4
id_014345,4
id_014346,1
id_014347,3
id_014348,1
id_014349,3
id_014350,3
id_014351,1
id_014352,3
id_014353,4
id_014354,4
id_014355,5
id_014356,1
id_014357,3
id_014358,2
id_014359,2
id_014360,3
id_014361,4
id_014362,1
id_014363,2
id_014364,5
id_014365,2
id_014366,5
id_014367,4
id_014368,3
id_014369,5
id_014370,4
id_014371,4
id_014372,3
id_014373,1
id_014374,2
id_014375,1
id_014376,5
id_014377,4
id_014378,2
id_014379,3
id_014380,3
id_014381,2
id_014382,1
id_014383,1
id_014384,3
id_014385,3
id_014386,3
id_014387,5
id_014388,2
id_014389,3
id_014390,3
id_014391,5
id_014392,3
id_014393,1
id_014394,1
id_014395,3
id_014396,5
id_014397,5
